video id,actor name,character name
8586bf5e-0ef2-11e5-aa15-8438355b7e3a,"Len Cordova","Dez"
8586bf5e-0ef2-11e5-aa15-8438355b7e3a,"Maggie Rose Fleck","Dazzy"
8586c7ee-0ef2-11e5-a570-8438355b7e3a,"Coolio","unknown"
8586c7ee-0ef2-11e5-a570-8438355b7e3a,"Gideon Emery","unknown"
8586c7ee-0ef2-11e5-a570-8438355b7e3a,"Kristy Swanson","unknown"
8586c7ee-0ef2-11e5-a570-8438355b7e3a,"Lou Diamond Phillips","John Sanders"
8586c7ee-0ef2-11e5-a570-8438355b7e3a,"Rob Boltin","unknown"
8586cd85-0ef2-11e5-b2a8-8438355b7e3a,"Cassandra Peterson","Elvira, Mistress of the Dark"
8586cd85-0ef2-11e5-b2a8-8438355b7e3a,"Heather Hopper","Lady Roxanna Hellsubus"
8586cd85-0ef2-11e5-b2a8-8438355b7e3a,"Mary Scheer","Lady Ema Hellsubus"
8586cd85-0ef2-11e5-b2a8-8438355b7e3a,"Richard O'Brien","Lord Vladimere Hellsubus"
8586cd85-0ef2-11e5-b2a8-8438355b7e3a,"Scott Atkinson","Dr. Bradley Bradley"
8586d570-0ef2-11e5-9972-8438355b7e3a,"Alexander Brickel","unknown"
8586d570-0ef2-11e5-9972-8438355b7e3a,"Amanda Plummer","unknown"
8586d570-0ef2-11e5-9972-8438355b7e3a,"Dan Ziskie","unknown"
8586d570-0ef2-11e5-9972-8438355b7e3a,"Katheryn Winnick","Jenna Whooly"
8586d570-0ef2-11e5-9972-8438355b7e3a,"Mary Kay Adams","unknown"
8586daa3-0ef2-11e5-9846-8438355b7e3a,"David Mallard","Desmond"
8586daa3-0ef2-11e5-9846-8438355b7e3a,"David Ryan","Martin"
8586daa3-0ef2-11e5-9846-8438355b7e3a,"Eoin Whelan","Cathal Cheunt"
8586daa3-0ef2-11e5-9846-8438355b7e3a,"Ivan McCullough","Abbey Zombie #1"
8586daa3-0ef2-11e5-9846-8438355b7e3a,"Marian Araujo","Helena"
8586f7c0-0ef2-11e5-8f26-8438355b7e3a,"Eugenia Yuan","Yuen Chi-Kei"
8586f7c0-0ef2-11e5-8f26-8438355b7e3a,"Jesdaporn Pholdee","Sam"
8586f7c0-0ef2-11e5-8f26-8438355b7e3a,"Kwai Ying Cheung","Nurse in Elevator C"
8586f7c0-0ef2-11e5-8f26-8438355b7e3a,"Shu Qi","Joey Cheng"
8586f7c0-0ef2-11e5-8f26-8438355b7e3a,"Supasawat Buranavech","Female Receptionist"
858702b8-0ef2-11e5-b9ee-8438355b7e3a,"Kazuhiro Nakahara","Arei Furoki"
858702b8-0ef2-11e5-b9ee-8438355b7e3a,"Miho Ninagawa","Aya Fukumoto"
858702b8-0ef2-11e5-b9ee-8438355b7e3a,"Shinya Tsukamoto","Masuoka"
858702b8-0ef2-11e5-b9ee-8438355b7e3a,"Shun Sugata","MIB"
858702b8-0ef2-11e5-b9ee-8438355b7e3a,"Tomomi Miyashita","F"
858707ae-0ef2-11e5-9810-8438355b7e3a,"Bianca Lawson","Kate"
858707ae-0ef2-11e5-9810-8438355b7e3a,"David Carradine","Mr. Wise"
858707ae-0ef2-11e5-9810-8438355b7e3a,"Ever Carradine","Sara"
858707ae-0ef2-11e5-9810-8438355b7e3a,"Jeremy Sisto","Christian"
858707ae-0ef2-11e5-9810-8438355b7e3a,"Portia de Rossi","Kelly"
858714d7-0ef2-11e5-b8a6-8438355b7e3a,"Lindsey Stoddart","unknown"
858714d7-0ef2-11e5-b8a6-8438355b7e3a,"Patty McCormack","unknown"
858714d7-0ef2-11e5-b8a6-8438355b7e3a,"Rocky Marquette","unknown"
858714d7-0ef2-11e5-b8a6-8438355b7e3a,"Stan Kirsch","unknown"
858714d7-0ef2-11e5-b8a6-8438355b7e3a,"Tara Killian","unknown"
8587194c-0ef2-11e5-bcdf-8438355b7e3a,"Adrienne Barbeau","Alex"
8587194c-0ef2-11e5-bcdf-8438355b7e3a,"Eric Dearborn","Max"
8587194c-0ef2-11e5-bcdf-8438355b7e3a,"Greg Cipes","Gordo"
8587194c-0ef2-11e5-bcdf-8438355b7e3a,"Matt T. Baker","Jake"
8587194c-0ef2-11e5-bcdf-8438355b7e3a,"Ryan Starr","Stacy"
8587230f-0ef2-11e5-964f-8438355b7e3a,"Angela Pietropinto","unknown"
8587230f-0ef2-11e5-964f-8438355b7e3a,"Jeff Branson","unknown"
8587230f-0ef2-11e5-964f-8438355b7e3a,"John Michaelson","unknown"
8587230f-0ef2-11e5-964f-8438355b7e3a,"Louise Lasser","unknown"
8587230f-0ef2-11e5-964f-8438355b7e3a,"William Gregory Lee","unknown"
858729fa-0ef2-11e5-a456-8438355b7e3a,"Alexandra Westmore","unknown"
858729fa-0ef2-11e5-a456-8438355b7e3a,"Josh Henderson","unknown"
858729fa-0ef2-11e5-a456-8438355b7e3a,"Matthew Twining","unknown"
858729fa-0ef2-11e5-a456-8438355b7e3a,"Michael Lutz","unknown"
858729fa-0ef2-11e5-a456-8438355b7e3a,"Stacey Nelson","unknown"
8587354f-0ef2-11e5-9001-8438355b7e3a,"Adrian Alvarado","unknown"
8587354f-0ef2-11e5-9001-8438355b7e3a,"Bart Shatto","unknown"
8587354f-0ef2-11e5-9001-8438355b7e3a,"Duke York","unknown"
8587354f-0ef2-11e5-9001-8438355b7e3a,"Jacqueline Anderson","unknown"
8587354f-0ef2-11e5-9001-8438355b7e3a,"Richard Ryan","unknown"
85873921-0ef2-11e5-9021-8438355b7e3a,"Birgit Bofarull","Vicki"
85873921-0ef2-11e5-9021-8438355b7e3a,"Ezra Godden","Paul Marsh"
85873921-0ef2-11e5-9021-8438355b7e3a,"Francisco Rabal","Ezequiel"
85873921-0ef2-11e5-9021-8438355b7e3a,"Macarena Gómez","Uxía Cambarro"
85873921-0ef2-11e5-9021-8438355b7e3a,"Raquel Merono","Bárbara"
85873f11-0ef2-11e5-b76f-8438355b7e3a,"Karen Coleman","unknown"
85873f11-0ef2-11e5-b76f-8438355b7e3a,"Martin Compston","unknown"
85873f11-0ef2-11e5-b76f-8438355b7e3a,"Nicola Muldoon","unknown"
85873f11-0ef2-11e5-b76f-8438355b7e3a,"Peter Capaldi","unknown"
85873f11-0ef2-11e5-b76f-8438355b7e3a,"Samantha Shields","unknown"
85874442-0ef2-11e5-bca2-8438355b7e3a,"Greg Lyczkowski","Tom"
85874442-0ef2-11e5-bca2-8438355b7e3a,"Jack Carlisle III","Perry"
85874442-0ef2-11e5-bca2-8438355b7e3a,"James E. Foley","Mason"
85874442-0ef2-11e5-bca2-8438355b7e3a,"Mark Ian Miller","Niles"
85874442-0ef2-11e5-bca2-8438355b7e3a,"Matthew Twining","Corey Peterson"
85875663-0ef2-11e5-84d5-8438355b7e3a,"Candace Moon","unknown"
85875663-0ef2-11e5-84d5-8438355b7e3a,"Collin Stark","unknown"
85875663-0ef2-11e5-84d5-8438355b7e3a,"M.T. Church","unknown"
85875663-0ef2-11e5-84d5-8438355b7e3a,"Mark Ian Miller","unknown"
85875663-0ef2-11e5-84d5-8438355b7e3a,"Trevor Harris","unknown"
85875bdc-0ef2-11e5-8d12-8438355b7e3a,"Joanna Cassidy","unknown"
85875bdc-0ef2-11e5-8d12-8438355b7e3a,"Kelli Giddish","unknown"
85875bdc-0ef2-11e5-8d12-8438355b7e3a,"Michael King","unknown"
85875bdc-0ef2-11e5-8d12-8438355b7e3a,"Nicole Cavazos","unknown"
85875bdc-0ef2-11e5-8d12-8438355b7e3a,"Nicole Marie Monica","unknown"
85876102-0ef2-11e5-839c-8438355b7e3a,"Barbara Crampton","unknown"
85876102-0ef2-11e5-839c-8438355b7e3a,"David Storm Newton","unknown"
85876102-0ef2-11e5-839c-8438355b7e3a,"Jennifer Holland","unknown"
85876102-0ef2-11e5-839c-8438355b7e3a,"Kate Plec","unknown"
85876102-0ef2-11e5-839c-8438355b7e3a,"Sara Michelle Ben Av","unknown"
8587668f-0ef2-11e5-8db7-8438355b7e3a,"Anna Nagata","Yoko Okazaki"
8587668f-0ef2-11e5-8db7-8438355b7e3a,"Kou Shibasaki","Yumi Nakamura"
8587668f-0ef2-11e5-8db7-8438355b7e3a,"Renji Ishibashi","Yusaku Motomiya"
8587668f-0ef2-11e5-8db7-8438355b7e3a,"Shinichi Tsutsumi","Hiroshi Yamashita"
8587668f-0ef2-11e5-8db7-8438355b7e3a,"Yutaka Matsushige","Ichiro Fujieda"
85876c8a-0ef2-11e5-84cf-8438355b7e3a,"Dominique Swain","Dakota"
85876c8a-0ef2-11e5-84cf-8438355b7e3a,"Jensen Ackles","Jake Gray"
85876c8a-0ef2-11e5-84cf-8438355b7e3a,"Martin Cummins","Aiden Kater"
85876c8a-0ef2-11e5-84cf-8438355b7e3a,"Shannyn Sossamon","Marisol"
85876c8a-0ef2-11e5-84cf-8438355b7e3a,"William Sadler","Ivan Reisz"
85877728-0ef2-11e5-964c-8438355b7e3a,"Bonny Giroux","unknown"
85877728-0ef2-11e5-964c-8438355b7e3a,"Brinke Stevens","unknown"
85877728-0ef2-11e5-964c-8438355b7e3a,"C.S. Munro","unknown"
85877728-0ef2-11e5-964c-8438355b7e3a,"Maratama Carlson","unknown"
85877728-0ef2-11e5-964c-8438355b7e3a,"Peter Ruginis","unknown"
85877c5c-0ef2-11e5-ab73-8438355b7e3a,"Adrian Paul","unknown"
85877c5c-0ef2-11e5-ab73-8438355b7e3a,"Bai Ling","Lucy Westenra"
85877c5c-0ef2-11e5-ab73-8438355b7e3a,"Bokeem Woodbine","unknown"
85877c5c-0ef2-11e5-ab73-8438355b7e3a,"John Durbin","unknown"
85877c5c-0ef2-11e5-ab73-8438355b7e3a,"Reed Diamond","unknown"
85878147-0ef2-11e5-9f25-8438355b7e3a,"Aimee-Lynn Chadwick","unknown"
85878147-0ef2-11e5-9f25-8438355b7e3a,"Cory Hardrict","Cody"
85878147-0ef2-11e5-9f25-8438355b7e3a,"Jana Kramer","Katie Williams"
85878147-0ef2-11e5-9f25-8438355b7e3a,"John Keefe","unknown"
85878147-0ef2-11e5-9f25-8438355b7e3a,"Peter Coyote","unknown"
858785cf-0ef2-11e5-8f38-8438355b7e3a,"Aimee-Lynn Chadwick","unknown"
858785cf-0ef2-11e5-8f38-8438355b7e3a,"Cory Hardrict","Cody"
858785cf-0ef2-11e5-8f38-8438355b7e3a,"Jenny Mollen","unknown"
858785cf-0ef2-11e5-8f38-8438355b7e3a,"Maria Dinulescu","unknown"
858785cf-0ef2-11e5-8f38-8438355b7e3a,"Peter Coyote","unknown"
85878a8a-0ef2-11e5-b90d-8438355b7e3a,"Brannon Gould","unknown"
85878a8a-0ef2-11e5-b90d-8438355b7e3a,"Candace Kroslak","unknown"
85878a8a-0ef2-11e5-b90d-8438355b7e3a,"Gregory Lee Kenyon","unknown"
85878a8a-0ef2-11e5-b90d-8438355b7e3a,"Venesa Talor","unknown"
85878f07-0ef2-11e5-b027-8438355b7e3a,"Judith O'Dea","unknown"
85878f07-0ef2-11e5-b027-8438355b7e3a,"Mary Lynn Rajskub","Grace"
85878f07-0ef2-11e5-b027-8438355b7e3a,"Melanie Lynskey","Lauren"
85878f07-0ef2-11e5-b027-8438355b7e3a,"Sheeri Rappaport","unknown"
85878f07-0ef2-11e5-b027-8438355b7e3a,"Will Collyer","unknown"
85879317-0ef2-11e5-a287-8438355b7e3a,"Chuck Walczak","unknown"
85879317-0ef2-11e5-a287-8438355b7e3a,"Darryl Theirse","unknown"
85879317-0ef2-11e5-a287-8438355b7e3a,"David Valcin","unknown"
85879317-0ef2-11e5-a287-8438355b7e3a,"James Parks","unknown"
85879317-0ef2-11e5-a287-8438355b7e3a,"Jon Sklaroff","unknown"
85879bb0-0ef2-11e5-823d-8438355b7e3a,"Brad Greenquist","unknown"
85879bb0-0ef2-11e5-823d-8438355b7e3a,"Lisa Brenner","unknown"
85879bb0-0ef2-11e5-823d-8438355b7e3a,"Steven Brand","unknown"
85879bb0-0ef2-11e5-823d-8438355b7e3a,"Tsai Chin","unknown"
85879bb0-0ef2-11e5-823d-8438355b7e3a,"Tsidii Le Loka","unknown"
8587a1d1-0ef2-11e5-b0c8-8438355b7e3a,"Alexis Thorpe","Teddy"
8587a1d1-0ef2-11e5-b0c8-8438355b7e3a,"Brendan Fehr","Nick"
8587a1d1-0ef2-11e5-b0c8-8438355b7e3a,"Izabella Miko","Megan"
8587a1d1-0ef2-11e5-b0c8-8438355b7e3a,"Kerr Smith","Sean"
8587a1d1-0ef2-11e5-b0c8-8438355b7e3a,"Simon Rex","Pen"
8587ac7d-0ef2-11e5-a807-8438355b7e3a,"Claudette Mink","Jamie"
8587ac7d-0ef2-11e5-a807-8438355b7e3a,"Crystal Lowe","Tiffany"
8587ac7d-0ef2-11e5-a807-8438355b7e3a,"Jeffrey Ballard","Boy #1"
8587ac7d-0ef2-11e5-a807-8438355b7e3a,"Michael Ironside","Priest"
8587ac7d-0ef2-11e5-a807-8438355b7e3a,"Taylor Hobbs","Girl #1"
8587b3e8-0ef2-11e5-8b1a-8438355b7e3a,"Carla Gugino","Lily"
8587b3e8-0ef2-11e5-8b1a-8438355b7e3a,"Gil Bellows","unknown"
8587b3e8-0ef2-11e5-8b1a-8438355b7e3a,"Jim Piddock","unknown"
8587b3e8-0ef2-11e5-8b1a-8438355b7e3a,"Rufus Sewell","unknown"
8587b3e8-0ef2-11e5-8b1a-8438355b7e3a,"Rya Kihlstedt","unknown"
8587b8ca-0ef2-11e5-b7d4-8438355b7e3a,"Clarence Williams III","unknown"
8587b8ca-0ef2-11e5-b7d4-8438355b7e3a,"Craig Sheffer","unknown"
8587b8ca-0ef2-11e5-b7d4-8438355b7e3a,"Daniel Lapaine","unknown"
8587b8ca-0ef2-11e5-b7d4-8438355b7e3a,"Jennifer Grey","Dr. Alice Dodgson"
8587b8ca-0ef2-11e5-b7d4-8438355b7e3a,"Tim Curry","Matthew Hope"
8587bf8c-0ef2-11e5-9018-8438355b7e3a,"Danielle Fishel","Kate"
8587bf8c-0ef2-11e5-9018-8438355b7e3a,"Nate Richert","Charlie Nash"
8587bf8c-0ef2-11e5-9018-8438355b7e3a,"Patrick Cavanaugh","Peter"
8587bf8c-0ef2-11e5-9018-8438355b7e3a,"Patrick Kilpatrick","Ronald Hobbes"
8587bf8c-0ef2-11e5-9018-8438355b7e3a,"Patrick Renna","Kaplan"
8587c61c-0ef2-11e5-a1e5-8438355b7e3a,"Brian Delate","unknown"
8587c61c-0ef2-11e5-a1e5-8438355b7e3a,"Christopher Wynkoop","unknown"
8587c61c-0ef2-11e5-a1e5-8438355b7e3a,"Erik Per Sullivan","Miles"
8587c61c-0ef2-11e5-a1e5-8438355b7e3a,"Jake Weber","unknown"
8587c61c-0ef2-11e5-a1e5-8438355b7e3a,"Patricia Clarkson","Kim"
8587d18c-0ef2-11e5-8ffe-8438355b7e3a,"Alex McArthur","Nick"
8587d18c-0ef2-11e5-8ffe-8438355b7e3a,"L. Q. Jones","Sheriff Bob Conaway"
8587d18c-0ef2-11e5-8ffe-8438355b7e3a,"Lori Petty","Steph"
8587d18c-0ef2-11e5-8ffe-8438355b7e3a,"Lou Diamond Phillips","Jack La Roca"
8587d18c-0ef2-11e5-8ffe-8438355b7e3a,"Steven Williams","Rabbit"
8587dabd-0ef2-11e5-8981-8438355b7e3a,"Keesha Sharp","Chanel"
8587dabd-0ef2-11e5-8981-8438355b7e3a,"Kirk Jones","Cedric"
8587dabd-0ef2-11e5-8981-8438355b7e3a,"Laz Alonso","Rory Jackson"
8587dabd-0ef2-11e5-8981-8438355b7e3a,"Page Kennedy","Jamie Davis"
8587dabd-0ef2-11e5-8981-8438355b7e3a,"Warwick Davis","The Leprechaun"
8587e578-0ef2-11e5-9052-8438355b7e3a,"Bruno Campos","Det. Klaski"
8587e578-0ef2-11e5-9052-8438355b7e3a,"Edward Albert","Darksuit"
8587e578-0ef2-11e5-9052-8438355b7e3a,"Jon Polito","Morrie Deaver"
8587e578-0ef2-11e5-9052-8438355b7e3a,"Paul Schulze","Phillip"
8587e578-0ef2-11e5-9052-8438355b7e3a,"Will Estes","Nicky"
8587ef1e-0ef2-11e5-989f-8438355b7e3a,"Alexis Dziena","Rosy Montrose"
8587ef1e-0ef2-11e5-989f-8438355b7e3a,"Amanda Plummer","unknown"
8587ef1e-0ef2-11e5-989f-8438355b7e3a,"Karl Geary","unknown"
8587ef1e-0ef2-11e5-989f-8438355b7e3a,"Lance Henriksen","Garbageman"
8587ef1e-0ef2-11e5-989f-8438355b7e3a,"Rebecca Mader","unknown"
8587f47a-0ef2-11e5-8a62-8438355b7e3a,"Clare Kramer","unknown"
8587f47a-0ef2-11e5-8a62-8438355b7e3a,"Dominic Purcell","Harris McKay"
8587f47a-0ef2-11e5-8a62-8438355b7e3a,"Jack Mulcahy","unknown"
8587f47a-0ef2-11e5-8a62-8438355b7e3a,"Josie Maran","Kira Hayden"
8587f47a-0ef2-11e5-8a62-8438355b7e3a,"Megahn Perry","unknown"
8587f8c5-0ef2-11e5-815c-8438355b7e3a,"Brinke Stevens","unknown"
8587f8c5-0ef2-11e5-815c-8438355b7e3a,"Debbie Rochon","unknown"
8587f8c5-0ef2-11e5-815c-8438355b7e3a,"Julie Strain","unknown"
8587f8c5-0ef2-11e5-815c-8438355b7e3a,"Laura Nativo","unknown"
8587f8c5-0ef2-11e5-815c-8438355b7e3a,"Lloyd Kaufman","unknown"
8587fd75-0ef2-11e5-9dd3-8438355b7e3a,"Daveigh Chase","Amy Costello"
8587fd75-0ef2-11e5-9dd3-8438355b7e3a,"Kim Poirier","unknown"
8587fd75-0ef2-11e5-9dd3-8438355b7e3a,"Mädchen Amick","Susan Costello"
8587fd75-0ef2-11e5-9dd3-8438355b7e3a,"Shawn Michael Howard","unknown"
8587fd75-0ef2-11e5-9dd3-8438355b7e3a,"Vincent Spano","unknown"
8588021c-0ef2-11e5-a198-8438355b7e3a,"Edwin Craig","Frank Walsh"
8588021c-0ef2-11e5-a198-8438355b7e3a,"Ike Gingrich","Clint Jefferson"
8588021c-0ef2-11e5-a198-8438355b7e3a,"Laura Nativo","Vanessa"
8588021c-0ef2-11e5-a198-8438355b7e3a,"Laurence Hobbs","Jackson"
8588021c-0ef2-11e5-a198-8438355b7e3a,"Rhoda Jordan","Christina"
8588080c-0ef2-11e5-94df-8438355b7e3a,"Greg Good","unknown"
8588080c-0ef2-11e5-94df-8438355b7e3a,"Kelly Cohen","unknown"
8588080c-0ef2-11e5-94df-8438355b7e3a,"Kim Te Roller","unknown"
8588080c-0ef2-11e5-94df-8438355b7e3a,"Rob Zazzali","unknown"
8588080c-0ef2-11e5-94df-8438355b7e3a,"Sebastian Apodaca","unknown"
85880c4c-0ef2-11e5-98a5-8438355b7e3a,"Ja Rule","unknown"
85880c4c-0ef2-11e5-98a5-8438355b7e3a,"Pras","unknown"
85880c4c-0ef2-11e5-98a5-8438355b7e3a,"Rah Digga","unknown"
85880c4c-0ef2-11e5-98a5-8438355b7e3a,"Vanilla Ice","unknown"
85880c4c-0ef2-11e5-98a5-8438355b7e3a,"Vitamin C","unknown"
8588119e-0ef2-11e5-ad48-8438355b7e3a,"Giancarlo Giannini","Dr. Enrico Valenzi"
8588119e-0ef2-11e5-ad48-8438355b7e3a,"Kai Wiesinger","John Seward"
8588119e-0ef2-11e5-ad48-8438355b7e3a,"Muriel Baumeister","Lucy Westenra"
8588119e-0ef2-11e5-ad48-8438355b7e3a,"Patrick Bergin","Count Dracula"
8588119e-0ef2-11e5-ad48-8438355b7e3a,"Stefania Rocca","Mina Harker"
858817a3-0ef2-11e5-bf60-8438355b7e3a,"Anne Flosnik","unknown"
858817a3-0ef2-11e5-bf60-8438355b7e3a,"Brooke Paller","unknown"
858817a3-0ef2-11e5-bf60-8438355b7e3a,"Fred Iacovo","unknown"
858817a3-0ef2-11e5-bf60-8438355b7e3a,"Jason King","unknown"
858817a3-0ef2-11e5-bf60-8438355b7e3a,"Jim Nalitz","unknown"
85881ba8-0ef2-11e5-a522-8438355b7e3a,"Craig Sheffer","Lowell"
85881ba8-0ef2-11e5-a522-8438355b7e3a,"Diane Neal","Elizabeth Blaine"
85881ba8-0ef2-11e5-a522-8438355b7e3a,"Jason Scott Lee","Father Uffizi"
85881ba8-0ef2-11e5-a522-8438355b7e3a,"Khary Payton","Kenny"
85881ba8-0ef2-11e5-a522-8438355b7e3a,"Tom Kane","Doctor"
85882185-0ef2-11e5-bef6-8438355b7e3a,"Alexandra Wescourt","unknown"
85882185-0ef2-11e5-bef6-8438355b7e3a,"Craig Sheffer","unknown"
85882185-0ef2-11e5-bef6-8438355b7e3a,"Diane Neal","unknown"
85882185-0ef2-11e5-bef6-8438355b7e3a,"Jason Scott Lee","Father Uffizi"
85882185-0ef2-11e5-bef6-8438355b7e3a,"Rutger Hauer","Count Dracula"
858826a1-0ef2-11e5-ad89-8438355b7e3a,"Aaliyah","Queen Akasha"
858826a1-0ef2-11e5-ad89-8438355b7e3a,"Lena Olin","Maharet"
858826a1-0ef2-11e5-ad89-8438355b7e3a,"Marguerite Moreau","Jesse Reeves"
858826a1-0ef2-11e5-ad89-8438355b7e3a,"Paul McGann","David Talbot"
858826a1-0ef2-11e5-ad89-8438355b7e3a,"Stuart Townsend","Lestat de Lioncourt"
85882d11-0ef2-11e5-813b-8438355b7e3a,"Allen Scotti","unknown"
85882d11-0ef2-11e5-813b-8438355b7e3a,"Anand Chulani","unknown"
85882d11-0ef2-11e5-813b-8438355b7e3a,"Andrew Craig","unknown"
85882d11-0ef2-11e5-813b-8438355b7e3a,"Darren Reiher","unknown"
85882d11-0ef2-11e5-813b-8438355b7e3a,"Eva Frajko","unknown"
858832dc-0ef2-11e5-8491-8438355b7e3a,"Casey Fallo","unknown"
858832dc-0ef2-11e5-8491-8438355b7e3a,"Eugene Byrd","unknown"
858832dc-0ef2-11e5-8491-8438355b7e3a,"Jaime Pressly","Tina"
858832dc-0ef2-11e5-8491-8438355b7e3a,"Nate Richert","unknown"
858832dc-0ef2-11e5-8491-8438355b7e3a,"Nicholas Brendon","Kyle"
8588378a-0ef2-11e5-b992-8438355b7e3a,"Andrew Tiernan","unknown"
8588378a-0ef2-11e5-b992-8438355b7e3a,"Charley Boorman","Pfc. Franke"
8588378a-0ef2-11e5-b992-8438355b7e3a,"Christopher Fairbank","unknown"
8588378a-0ef2-11e5-b992-8438355b7e3a,"Jason Flemyng","unknown"
8588378a-0ef2-11e5-b992-8438355b7e3a,"John Carlisle","unknown"
85883cab-0ef2-11e5-b903-8438355b7e3a,"August Diehl","Benjamin \'Benny\' Sachs"
85883cab-0ef2-11e5-b903-8438355b7e3a,"Barnaby Metschurat","Joachim Hauser"
85883cab-0ef2-11e5-b903-8438355b7e3a,"Franka Potente","Paula Henning"
85883cab-0ef2-11e5-b903-8438355b7e3a,"Hanno Koffler","Willi Hauser"
85883cab-0ef2-11e5-b903-8438355b7e3a,"Herbert Knaup","Prof. Charles Müller-LaRousse"
85884e28-0ef2-11e5-bab5-8438355b7e3a,"Eric Jungmann","unknown"
85884e28-0ef2-11e5-bab5-8438355b7e3a,"Joe Goodrich","unknown"
85884e28-0ef2-11e5-bab5-8438355b7e3a,"Justin Urich","unknown"
85884e28-0ef2-11e5-bab5-8438355b7e3a,"Michael Bailey Smith","unknown"
85884e28-0ef2-11e5-bab5-8438355b7e3a,"Robert R. Shafer","unknown"
85885370-0ef2-11e5-ba9d-8438355b7e3a,"David Hood","unknown"
85885370-0ef2-11e5-ba9d-8438355b7e3a,"Marysia Kay","unknown"
85885370-0ef2-11e5-ba9d-8438355b7e3a,"Richard Cambridge","unknown"
85885370-0ef2-11e5-ba9d-8438355b7e3a,"Tom Savini","unknown"
858856cc-0ef2-11e5-a171-8438355b7e3a,"Fionnula Flanagan","J. Lloyd Samuel"
858856cc-0ef2-11e5-a171-8438355b7e3a,"Heather Graham","Samantha Howard"
858856cc-0ef2-11e5-a171-8438355b7e3a,"James Purefoy","Craig Howard"
858856cc-0ef2-11e5-a171-8438355b7e3a,"Michael J. Reynolds","Dr. Lehman"
858856cc-0ef2-11e5-a171-8438355b7e3a,"Stella Stevens","Betty"
85886521-0ef2-11e5-89ff-8438355b7e3a,"Amelia Warner","Laura"
85886521-0ef2-11e5-89ff-8438355b7e3a,"Ben Peyton","Andy"
85886521-0ef2-11e5-89ff-8438355b7e3a,"Lex Shrapnel","Tom"
85886521-0ef2-11e5-89ff-8438355b7e3a,"Paris Hilton","Jo"
85886521-0ef2-11e5-89ff-8438355b7e3a,"Patrick Kennedy","Tim"
85886b11-0ef2-11e5-b912-8438355b7e3a,"Jack Kruschen","Billy the Janitor"
85886b11-0ef2-11e5-b912-8438355b7e3a,"John Carradine","The Bum"
85886b11-0ef2-11e5-b912-8438355b7e3a,"John Ireland","The Sheriff"
85886b11-0ef2-11e5-b912-8438355b7e3a,"Sydney Chaplin","Monk"
85886b11-0ef2-11e5-b912-8438355b7e3a,"Yvonne De Carlo","Emmy"
8588718f-0ef2-11e5-a06a-8438355b7e3a,"Na-yoon Jeong","unknown"
8588718f-0ef2-11e5-a06a-8438355b7e3a,"Oh-bin Mun","unknown"
8588718f-0ef2-11e5-a06a-8438355b7e3a,"Shim Hye-jin","unknown"
858874f3-0ef2-11e5-8bf6-8438355b7e3a,"Amelia Heinle","Stephanie Lewis"
858874f3-0ef2-11e5-8bf6-8438355b7e3a,"Christopher Cousins","Officer Williams"
858874f3-0ef2-11e5-8bf6-8438355b7e3a,"Dan Aykroyd","Det. Insp. Jack Grillo"
858874f3-0ef2-11e5-8bf6-8438355b7e3a,"Devon Gummersall","Quentin Kemmer"
858874f3-0ef2-11e5-8bf6-8438355b7e3a,"Theresa Russell","Trixie Grillo"
85887c2e-0ef2-11e5-89e1-8438355b7e3a,"Brent Fidler","Dr. Brown"
85887c2e-0ef2-11e5-89e1-8438355b7e3a,"Cherish Lee","Rachel"
85887c2e-0ef2-11e5-89e1-8438355b7e3a,"James C. Burns","Homeless Man"
85887c2e-0ef2-11e5-89e1-8438355b7e3a,"Mike Korich","Stuart"
85887c2e-0ef2-11e5-89e1-8438355b7e3a,"Turiya Dawn","Tia"
85888321-0ef2-11e5-a81c-8438355b7e3a,"Azucena Duran","unknown"
85888321-0ef2-11e5-a81c-8438355b7e3a,"Darren Day","unknown"
85888321-0ef2-11e5-a81c-8438355b7e3a,"Dominique Pinon","unknown"
85888321-0ef2-11e5-a81c-8438355b7e3a,"Harold Gasnier","unknown"
85888321-0ef2-11e5-a81c-8438355b7e3a,"Lyndie Uphill","unknown"
858887ee-0ef2-11e5-bfdf-8438355b7e3a,"Anna Amoroso","unknown"
858887ee-0ef2-11e5-bfdf-8438355b7e3a,"Meghan Heffern","unknown"
858887ee-0ef2-11e5-bfdf-8438355b7e3a,"Samantha McLeod","unknown"
858887ee-0ef2-11e5-bfdf-8438355b7e3a,"Shawn Bachynski","unknown"
858887ee-0ef2-11e5-bfdf-8438355b7e3a,"Vicky Huang","unknown"
85888c94-0ef2-11e5-8e93-8438355b7e3a,"Casper Van Dien","unknown"
85888c94-0ef2-11e5-8e93-8438355b7e3a,"Jerry Trimble","unknown"
85888c94-0ef2-11e5-8e93-8438355b7e3a,"Michael Rooker","Captain Leary"
85888c94-0ef2-11e5-8e93-8438355b7e3a,"Noa Tishby","unknown"
85888c94-0ef2-11e5-8e93-8438355b7e3a,"Robert Miano","unknown"
85889307-0ef2-11e5-9469-8438355b7e3a,"Asami Mizukawa","unknown"
85889307-0ef2-11e5-9469-8438355b7e3a,"Fumiyo Kohinata","unknown"
85889307-0ef2-11e5-9469-8438355b7e3a,"Mitsuyoshi Shinoda","unknown"
85889307-0ef2-11e5-9469-8438355b7e3a,"Sanae Miyata","unknown"
